id,name,code,sku,base_price,fob,brand_name,last_importation_date,category_name,ean13
6125,Valla salto entrenamiento surtido colores EVET-VAR3,EVET-VAR3,ME1VLL0002,6.5,1.9,MEISO,"18 feb 2023, 1:00:00",Vallas,null
4492,Valla salto entrenamiento,FVASAE01,ME1VLL0001,4.94,2.59,MEISO,"12 mar 2021, 21:00:00",Vallas,null
3301,Vaso facetado 325 ml,30324012000,VN1VAS0013,0.42,0.225,Vonne,"24 jul 2020, 21:00:00",Vajilla de Vidrio,null
3381,Set de vajilla x 18 piezas,CCN017,VN1VJL0001,16,9.4,Vonne,"31 jul 2020, 21:00:00",Vajilla de Vidrio,null
3296,Vaso cónico 355 ml,20620012000,VN1VAS0009,0.45,0.225,Vonne,"24 jul 2020, 21:00:00",Vajilla de Vidrio,null
3306,Jarro de cerveza 520 ml,34012000000,VN1VAS0016,0.92,0.549,Vonne,"24 jul 2020, 21:00:00",Vajilla de Vidrio,null
3305,Vaso lentejuelas 480 ml,62124012000,VN1VAS0015,0.57,0.27,Vonne,"24 jul 2020, 21:00:00",Vajilla de Vidrio,null
3384,Compotera 365 ml,82324012000,VN1CTR0008,0.42,0.24,Vonne,"31 jul 2020, 21:00:00",Vajilla de Vidrio,null
3303,Vaso ondas 480 ml,61924012000,VN1VAS0014,0.57,0.27,Vonne,"24 jul 2020, 21:00:00",Vajilla de Vidrio,null
3292,Vaso tubo 290 ml,11524012000,VN1VAS0007,0.44,0.22,Vonne,"24 jul 2020, 21:00:00",Vajilla de Vidrio,null
3299,Vaso facetado 415 ml,20524012000,VN1VAS0011,0.49,0.261,Vonne,"24 jul 2020, 21:00:00",Vajilla de Vidrio,null
3385,Ensaladera lentejuelas 770 ml,44424000000,VN1CTR0009,0.59,0.342,Vonne,"31 jul 2020, 21:00:00",Vajilla de Vidrio,null
3294,Vaso recto 320 ml,50424012000,VN1VAS0008,0.42,0.198,Vonne,"24 jul 2020, 21:00:00",Vajilla de Vidrio,null
3298,Vaso facetado 470 ml,60524012000,VN1VAS0010,0.6,0.297,Vonne,"24 jul 2020, 21:00:00",Vajilla de Vidrio,null
3300,Vaso facetado 300 ml,50524012000,VN1VAS0012,0.45,0.225,Vonne,"24 jul 2020, 21:00:00",Vajilla de Vidrio,null
3382,Set de vajilla irregular x 25 piezas,CCN018,VN1VJL0002,20,10.82,Vonne,"31 jul 2020, 21:00:00",Vajilla de Vidrio,null
3383,Compotera 255 ml,22948012000,VN1CTR0007,0.33,0.18,Vonne,"31 jul 2020, 21:00:00",Vajilla de Vidrio,null
3386,Bowl 880 ml,22824012000,VN1BWL0010,0.62,0.35,Vonne,"31 jul 2020, 21:00:00",Vajilla de Vidrio,null
4553,"Bowl 1,5 l rojo",1026003,VN1BWL0014,1.95,1.61,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
3973,Bowl rayado 500 ml transparente,3631215,DX1BWL0006,1.45,1.26,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
8243,Set de plato playo y botella flip top - Paw Patrol,01PATROL091,BE1VJL0014,4.95,4.07,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
4019,Vaso ancho 500 ml transparente,3781288,DX1VAS0003,1.15,1,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
4563,Cucharón surtido de colores rojo y turquesa,3016099,VN1CRA0003,2.45,2.03,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
4557,Cuchara para espagueti surtido de colores rojo y turquesa,3009099,VN1CRA0001,2.45,2.03,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
3433,Bowl 400 cc transparente,12001101,VN1BWL0001,1.45,1.25,Vonne,"4 feb 2022, 21:00:00",Vajilla de Plástico,null
3437,"Bowl 1,5 l transparente",12026101,VN1BWL0004,2.05,1.77,Vonne,"4 feb 2022, 21:00:00",Vajilla de Plástico,null
4562,Cuchara surtido de colores rojo y turquesa,3015099,VN1CRA0002,2.45,2.03,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
8123,Vaso café 340 ml Full - colores pasteles,7582,CK1VAS0003,1.8,1.53,Cliker,"24 mar 2023, 21:00:00",Vajilla de Plástico,null
8245,Set de plato playo y botella flip top - Mickey,01MICKEY091,BE1VJL0015,4.95,4.07,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
5905,Vaso ancho 500 ml celeste,3781735,DX1VAS0006,1.15,1,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
8239,Set de plato playo y botella flip top - Princesas,01PRINCE091,BE1VJL0012,4.95,4.07,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
8129,Taza para Nespresso 160 ml - colores pasteles,7551,CK1CTR0001,0.8,0.68,Cliker,"11 nov 2022, 21:00:00",Vajilla de Plástico,null
8260,"Set de lonchera, caja sándwich y cantimplora - Avengers",01AVENGR080,BE1VJL0019,7.35,6.08,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
4532,Vaso 300 cc rojo,1003003,VN1VAS0018,1.15,0.94,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
4551,Bowl 400 cc rojo,1001003,VN1BWL0012,1.35,1.12,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
3436,Bowl 400 cc naranja traslúcido,12001104,VN1BWL0003,0.8,0.684,Vonne,"28 ago 2020, 21:00:00",Vajilla de Plástico,null
4545,Plato hondo rojo,1006003,VN1VJL0008,1.4,1.15,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
7401,Jarro 300 cc turquesa,11034005,VN1CTR0040,0.95,0.78,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
8128,Vaso eco con sorbete 460 ml Teen,7598,CK1VAS0006,1.5,1.26,Cliker,"24 mar 2023, 21:00:00",Vajilla de Plástico,null
3427,Vaso 300 cc fucsia traslúcido,12003107,VN1VAS0002,0.58,0.5,Vonne,"28 ago 2020, 21:00:00",Vajilla de Plástico,null
3463,Jarra medidora mezcladora turquesa,13021005,VN1JRA0001,5.15,4.2,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
8212,Set de plato playo y vaso sport - Princesas,01PRINCE089,BE1VJL0008,4.2,3.44,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
3447,"Bowl 2,5 l fucsia traslúcido",12002107,VN1BWL0008,1.4,1.193,Vonne,"28 ago 2020, 21:00:00",Vajilla de Plástico,null
8121,Cubetera y contenedor de cubos de hielo,F8501,FA1VAS0001,2.55,2.14,Facila,"24 mar 2023, 21:00:00",Vajilla de Plástico,null
3443,"Bowl 1,5 l naranja traslúcido",12026104,VN1BWL0006,1.15,0.966,Vonne,"28 ago 2020, 21:00:00",Vajilla de Plástico,null
8207,Set de plato playo y vaso sport - Spiderman,01SPIDER089,BE1VJL0006,4.2,3.44,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
8250,Set de bowl y taza grande - Cars,0100CARS088,BE1VJL0004,2.95,2.43,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
8262,"Set de lonchera, caja sándwich y cantimplora - Princesas",01PRINCE080,BE1VJL0020,7.35,6.08,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
8241,Set de plato playo y botella flip top - Cars,0100CARS091,BE1VJL0013,4.95,4.07,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
7402,Jarro 300 cc rojo,11034003,VN1CTR0041,0.95,0.78,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
5902,Bowl ovalado 1500 ml celeste,3631645,DX1BWL0013,1.95,1.67,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
8255,Set de plato playo y botella flip top - La Granja de Zenón,01GRANJA091,BE1VJL0017,4.95,4.07,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
3996,Vaso facetado 350 ml transparente,3741229,DX1VAS0001,0.6,0.49,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
5904,Vaso ancho 500 ml violeta,3781734,DX1VAS0005,1.15,1,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
3454,Set matero turquesa,11056005,VN1MAT0001,6.95,5.75,Vonne,"24 ago 2024, 17:00:00",Vajilla de Plástico,null
4536,Vaso 500 cc rojo,1025003,VN1VAS0020,1.3,1.08,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
8125,Vaso café 340 ml - colores pasteles,7506,CK1VAS0004,1.8,1.53,Cliker,"24 mar 2023, 21:00:00",Vajilla de Plástico,null
8215,Set de plato playo y vaso sport - La Granja de Zenón,01GRANJA089,BE1VJL0009,4.2,3.44,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
3431,Vaso 500 cc naranja traslúcido,12025104,VN1VAS0006,0.68,0.576,Vonne,"28 ago 2020, 21:00:00",Vajilla de Plástico,null
3446,"Bowl 2,5 l transparente",12002101,VN1BWL0007,2.55,2.18,Vonne,"4 feb 2022, 21:00:00",Vajilla de Plástico,null
4542,Plato hondo turquesa,1006005,VN1VJL0007,1.4,1.15,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
4556,Jarra medidora 750 cc,1027101,VN1JRA0003,2.85,2.35,Vonne,"24 ago 2024, 17:00:00",Vajilla de Plástico,null
7381,Cuenco 400 cc turquesa con tapa,11035005,VN1CTR0042,1.9,1.54,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
5903,Bowl ovalado 3500 ml celeste,3631644,DX1BWL0014,3.5,2.97,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
4564,Pisapapa surtido de colores rojo y turquesa,3017099,VN1EMR0002,2.45,2.03,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
3425,Jarra medidora mezcladora naranja,13021004,VN1JRA0002,5.15,4.2,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
4534,Vaso 500 cc turquesa,1025005,VN1VAS0019,1.3,1.08,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
8218,Set de plato playo y botella flip top - Spiderman,01SPIDER091,BE1VJL0010,4.95,4.07,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
8113,Vaso facetado traslucido 410 ml cristal,6037,CK1VAS0002,1.15,0.96,Cliker,"24 mar 2023, 21:00:00",Vajilla de Plástico,null
5899,Bowl ovalado 1500 ml violeta,3631646,DX1BWL0010,1.95,1.67,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
3450,"Bowl 2,5 l naranja traslúcido",12002104,VN1BWL0009,1.4,1.193,Vonne,"28 ago 2020, 21:00:00",Vajilla de Plástico,null
7448,"Jarra de 2,7 l Gemplast - colores surtidos",617,GE1JRA0002,2.8,2.35,Gemplast,"1 dic 2023, 21:00:00",Vajilla de Plástico,null
4565,Espátula canelonera surtido de colores rojo y turquesa,3013099,VN1ESP0003,2.45,2.03,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
4537,Plato playo turquesa,1005005,VN1VJL0005,1.65,1.36,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
8264,"Set de lonchera, caja sándwich y cantimplora - Paw Patrol",01PATROL080,BE1VJL0021,7.35,6.08,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
4560,Espátula plana ranurada surtido de colores rojo y turquesa,3011099,VN1ESP0001,2.45,2.03,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
8209,Set de plato playo y vaso sport - Avengers,01AVENGR089,BE1VJL0007,4.2,3.44,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
8247,Set de bowl y taza grande - Avengers,01AVENGR088,BE1VJL0002,2.95,2.43,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
8252,Set de bowl y taza grande - Paw Patrol,01PATROL088,BE1VJL0005,2.95,2.43,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
7382,Cuenco 400 cc rojo con tapa,11035003,VN1CTR0043,1.9,1.54,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
5901,Bowl ovalado 600 ml celeste,3631647,DX1BWL0012,1.55,1.32,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
3972,Copa champagne 190 ml transparente,3701216,DX1BWL0005,0.7,0.61,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
4567,Espátula triangular surtido de colores rojo y turquesa,3014099,VN1ESP0004,2.45,2.03,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
4552,"Bowl 1,5 l turquesa",1026005,VN1BWL0013,1.95,1.61,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
4550,Bowl 400 cc turquesa,1001005,VN1BWL0011,1.35,1.12,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
3429,Vaso 500 cc transparente,12025101,VN1VAS0004,1.25,1.05,Vonne,"4 feb 2022, 21:00:00",Vajilla de Plástico,null
4547,Plato de postre turquesa,1007005,VN1VJL0009,1.2,1,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
3434,Bowl 400 cc fucsia traslúcido,12001107,VN1BWL0002,0.8,0.684,Vonne,"28 ago 2020, 21:00:00",Vajilla de Plástico,null
4549,Plato de postre rojo,1007003,VN1VJL0010,1.2,1,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
3430,Vaso 500 cc fucsia traslúcido,12025107,VN1VAS0005,0.68,0.576,Vonne,"28 ago 2020, 21:00:00",Vajilla de Plástico,null
4571,Tenedor surtido de colores rojo y turquesa,3019099,VN1TNR0001,2.45,2.03,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
4554,"Bowl 2,5 l turquesa",1002005,VN1BWL0015,2.4,1.95,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
4558,Espumadera surtido de colores rojo y turquesa,3010099,VN1EMR0001,2.45,2.03,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
3978,Cuchara y tenedor para ensaladera,3641728,DX1UTC0001,1.35,1.19,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
3455,Set matero naranja,11056004,VN1MAT0002,6.95,5.75,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
3975,Bowl rayado 1200 ml transparente,3631214,DX1BWL0007,1.85,1.6,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
4568,Cuchillo surtido de colores rojo y turquesa,3018099,VN1CCH0001,2.45,2.03,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
8272,Set de bowl y vaso tomasolito - La Granja de Zenón,01GRANJA086,BE1VJL0024,3.1,2.52,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
4530,Vaso 300 cc turquesa,1003005,VN1VAS0017,1.15,0.94,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
3426,Vaso 300 cc transparente,12003101,VN1VAS0001,1.05,0.91,Vonne,"4 feb 2022, 21:00:00",Vajilla de Plástico,null
4020,Vaso junior transparente,303PS01,DX1VAS0004,0.17,0.142,DIXTRON,"20 nov 2020, 21:00:00",Vajilla de Plástico,null
4561,Espátula ranurada surtido de colores rojo y turquesa,3012099,VN1ESP0002,2.45,2.03,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
5900,Bowl ovalado 3500 ml violeta,3631643,DX1BWL0011,3.5,2.97,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
3439,"Bowl 1,5 l fucsia traslúcido",12026107,VN1BWL0005,1.15,0.966,Vonne,"28 ago 2020, 21:00:00",Vajilla de Plástico,null
8238,Set de plato playo y botella flip top - Avengers,01AVENGR091,BE1VJL0011,4.95,4.07,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
8269,Set de bowl y vaso tomasolito - Minnie,01MINNIE086,BE1VJL0023,3.1,2.52,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
8248,Set de bowl y taza grande - Princesas,01PRINCE088,BE1VJL0003,2.95,2.43,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
5898,Bowl ovalado 600 ml violeta,3631648,DX1BWL0009,1.55,1.32,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
8109,Vaso facetado traslucido 410 ml color,6038,CK1VAS0001,1.15,0.96,Cliker,"24 mar 2023, 21:00:00",Vajilla de Plástico,null
8258,"Set de lonchera, caja sándwich y cantimplora - Spiderman",01SPIDER080,BE1VJL0018,7.35,6.08,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
8267,Set de bowl y vaso tomasolito - Mickey,01MICKEY086,BE1VJL0022,3.1,2.52,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
4555,"Bowl 2,5 l rojo",1002003,VN1BWL0016,2.4,1.95,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
8127,Vaso eco traslúcido 470 ml con sorbete y faja color pastel,C6221,CK1VAS0005,1.6,1.35,Cliker,"10 ago 2024, 17:00:00",Vajilla de Plástico,null
3428,Vaso 300 cc naranja traslúcido,12003104,VN1VAS0003,0.58,0.5,Vonne,"28 ago 2020, 21:00:00",Vajilla de Plástico,null
8246,Set de bowl y taza grande - Spiderman,01SPIDER088,BE1VJL0001,2.95,2.43,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
4541,Plato playo rojo,1005003,VN1VJL0006,1.65,1.36,Vonne,"12 ago 2022, 21:00:00",Vajilla de Plástico,null
3977,Bowl rayado 3000 ml transparente,3631213,DX1BWL0008,3.25,2.83,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
3998,Vaso cónico 350 ml transparente,3751256,DX1VAS0002,0.5,0.43,DIXTRON,"12 nov 2021, 21:00:00",Vajilla de Plástico,null
8249,Set de plato playo y botella flip top - Minnie,01MINNIE091,BE1VJL0016,4.95,4.07,Bel gioco,"25 nov 2022, 21:00:00",Vajilla de Plástico,null
2408,Plato para asado con canaleta 21x26,13385/052,TR1TBL0024,5,3.83,Tramontina,"27 jul 2019, 17:00:00",Vajilla de Otros Materiales,null
4447,"Plato de asado Tramontina 21 cm × 21 cm  × 1,5 cm",13384/052,TR1VJL0002,4.9,3.68,Tramontina,"4 oct 2023, 0:48:00",Vajilla de Otros Materiales,null
3521,Fuentón cuadrado plegable,LIM002,VN1ACL0005,3.9,1.96,Vonne,"3 sept 2020, 22:00:00",Vajilla de Otros Materiales,null
4446,"Plato de asado Tramontina 23 cm × 1,5 cm",13510/052,TR1VJL0001,5,3.77,Tramontina,"4 oct 2023, 0:48:00",Vajilla de Otros Materiales,null
3522,Fuentón oval plegable,LIM003,VN1ACL0006,7.25,3.28,Vonne,"3 sept 2020, 22:00:00",Vajilla de Otros Materiales,null
2414,Fuente Tramontina 40 cm × 25 cm  × 5 cm,13208/052,TR1TBL0029,24.9,18.61,Tramontina,"4 oct 2023, 0:48:00",Vajilla de Otros Materiales,null
2409,Tabla para asado con canaleta 40 x28,13361/052,TR1TBL0025,8,5.88,Tramontina,"27 jul 2019, 17:00:00",Vajilla de Otros Materiales,null
5160,Bowl de 25 cm × 11 cm Flora,CCN105,VN1BWL0023,2.55,1.57,Vonne,"27 jul 2024, 17:00:00",Vajilla de Fibra de Bambú,null
5156,Bowl de 15 cm × 7 cm Flora,CCN104,VN1BWL0022,1.05,0.65,Vonne,"27 ene 2024, 1:00:00",Vajilla de Fibra de Bambú,null
5164,"Bandeja de 34 cm × 24 cm × 1,5 cm Flora",CCN108,VN1BJA0004,2.79,1.76,Vonne,"25 jun 2021, 21:00:00",Vajilla de Fibra de Bambú,null
5162,"Jarra de 1,7 l Flora",CCN106,VN1JRA0004,4.3,2.48,Vonne,"25 jun 2021, 21:00:00",Vajilla de Fibra de Bambú,null
5163,"Bandeja con asas de 40 cm × 30 cm ×  4,5 cm Flora",CCN107,VN1BJA0003,7.75,4.23,Vonne,"25 jun 2021, 21:00:00",Vajilla de Fibra de Bambú,null
6281,Plato playo Roma verde salvia,330132,PB1VJL0018,3.9,2.43,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
6292,Plato hondo Herbarium,13973601,PB1VJL0034,4.1,2.75,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
3357,Bowl 367 ml Porto Brasil Roma mostaza,410139,PB1BWL0003,2.3,1.78,Porto brasil,"24 jul 2020, 21:00:00",Vajilla de Cerámica,null
6315,Plato playo Agra blanco,1266101,PB1VJL0048,3.9,2.32,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
6332,Combo platos playos Atenas - 144 unidades,CVCC-PT14,,604.8,349.92,Porto brasil,"11 feb 2022, 21:00:00",Vajilla de Cerámica,null
6328,Combo platos hondos Roma - 90 unidades,CVCC-HR90,,328.5,192.9,Porto brasil,"11 feb 2022, 21:00:00",Vajilla de Cerámica,null
3351,Taza 340 ml Porto Brasil Argos mostaza,1233641001,PB1CTR0006,1.6,1.27,Porto brasil,"24 jul 2020, 21:00:00",Vajilla de Cerámica,null
6325,Plato playo Agra azul marino,12632301,PB1VJL0024,4.1,2.54,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
6346,Plato hondo Roma blanco,61133,PB1VJL0063,3.1,1.89,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
3346,Taza 340 ml Porto Brasil Argos crudo,1233628501,PB1CTR0004,1.6,1.27,Porto brasil,"24 jul 2020, 21:00:00",Vajilla de Cerámica,null
6318,Plato hondo Neo Stoneware Night Sky,132777201,PB1VJL0064,5,3.35,Porto brasil,"16 dic 2023, 1:00:00",Vajilla de Cerámica,null
3309,Bowl 367 ml Porto Brasil Argos verde salvia,330369,PB1BWL0005,2.3,1.78,Porto brasil,"24 jul 2020, 21:00:00",Vajilla de Cerámica,null
6336,Plato hondo Agra cantalupo,13676801,PB1VJL0028,3.6,2.36,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
6323,Combo platos hondos Agra - 90 unidades,CVCC-HA90,,343.5,206.7,Porto brasil,"11 feb 2022, 21:00:00",Vajilla de Cerámica,null
6306,Plato playo Coup Stoneware Boreal,122679101,PB1VJL0029,4.7,2.96,Porto brasil,"16 dic 2023, 1:00:00",Vajilla de Cerámica,null
6286,Plato playo Roma azul profundo,12133201,PB1VJL0021,3.9,2.43,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
6298,Plato postre Atenas crudo,285154,PB1VJL0014,3.1,2.02,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
6340,Plato hondo Azteca,521453,PB1VJL0062,4.1,2.75,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
3312,Set de vajilla Porto Brasil x 16 piezas Roma verde salvia,22161333001,PB1VJL0002,39.3,30.39,Porto brasil,"24 jul 2020, 21:00:00",Vajilla de Cerámica,null
6293,Plato postre Herbarium,14973601,PB1VJL0058,3.7,2.46,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
6322,Plato postre Agra blanco,1466101,PB1VJL0046,3,1.94,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
3342,Taza 340 ml Porto Brasil Roma verde salvia,330713,PB1CTR0002,1.6,1.27,Porto brasil,"24 jul 2020, 21:00:00",Vajilla de Cerámica,null
6337,Plato postre Agra cantalupo,14676801,PB1VJL0056,3.2,2.11,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
3329,Set de vajilla Porto Brasil x 20 piezas La Vie,2226979801,PB1VJL0011,51.9,41.73,Porto brasil,"24 jul 2020, 21:00:00",Vajilla de Cerámica,null
3314,Set de vajilla Porto Brasil x 16 piezas Atenas crudo,22161528501,PB1VJL0004,39.3,30.39,Porto brasil,"2 feb 2023, 14:13:00",Vajilla de Cerámica,null
6330,Combo platos postre Roma - 108 unidades,CVCC-PR10,,345.6,205.92,Porto brasil,"11 feb 2022, 21:00:00",Vajilla de Cerámica,null
3318,Set de vajilla Porto Brasil x 16 piezas Atenas mostaza,22161541001,PB1VJL0006,39.3,30.39,Porto brasil,"24 jul 2020, 21:00:00",Vajilla de Cerámica,null
3355,Bowl 367 ml Porto Brasil Roma verde salvia,330139,PB1BWL0002,2.3,1.78,Porto brasil,"24 jul 2020, 21:00:00",Vajilla de Cerámica,null
3345,Taza 340 ml Porto Brasil Roma mostaza,410713,PB1CTR0003,1.6,1.27,Porto brasil,"24 jul 2020, 21:00:00",Vajilla de Cerámica,null
6307,Plato playo Atenas verde salvia,330152,PB1VJL0041,3.9,2.43,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
6302,Plato hondo Coup Stoneware Vit,132678801,PB1VJL0051,4.2,2.75,Porto brasil,"16 dic 2023, 1:00:00",Vajilla de Cerámica,null
6309,Plato hondo Atenas verde salvia,330153,PB1VJL0042,3.5,2.27,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
6313,Plato postre Atenas verde salvia,330154,,3.1,2.02,Porto brasil,"15 abr 2024, 21:00:00",Vajilla de Cerámica,null
6304,Plato postre Coup Stoneware Vit,142678801,PB1VJL0053,3.7,2.46,Porto brasil,"16 dic 2023, 1:00:00",Vajilla de Cerámica,null
6327,Plato hondo Agra azul marino,13632301,PB1VJL0025,3.6,2.36,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
6333,Combo platos hondos Atenas - 90 unidades,CVCC-HT90,,342,204.3,Porto brasil,"11 feb 2022, 21:00:00",Vajilla de Cerámica,null
3313,Set de vajilla Porto Brasil x 16 piezas Roma mostaza,22161341001,PB1VJL0003,39.3,30.39,Porto brasil,"6 abr 2023, 12:00:00",Vajilla de Cerámica,null
6316,Plato playo Neo Stoneware Night Sky,122777201,PB1VJL0035,5.6,3.6,Porto brasil,"16 dic 2023, 1:00:00",Vajilla de Cerámica,null
6305,Plato postre Atenas mostaza,410154,PB1VJL0044,3.1,2.02,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
6290,Plato playo Atenas crudo,285152,,3.9,2.43,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
3339,Taza 340 ml Porto Brasil Roma crudo,285713,PB1CTR0001,1.6,1.27,Porto brasil,"2 feb 2023, 14:13:00",Vajilla de Cerámica,null
6341,Plato postre Azteca,521094,PB1VJL0061,3.7,2.46,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
6335,Plato playo Agra cantalupo,12676801,PB1VJL0027,4.1,2.54,Porto brasil,"27 may 2024, 21:00:00",Vajilla de Cerámica,null
3316,Set de vajilla Porto Brasil x 16 piezas Atenas verde salvia,22161533001,PB1VJL0005,39.3,30.39,Porto brasil,"24 jul 2020, 21:00:00",Vajilla de Cerámica,null
